treatment,outcome,subgroup,subgroup_variable,subgroup_level,treatment_descr,outcome_descr,subgroup_descr,subgroup_variable_descr,subgroup_level_descr,period,model,model_descr,term_left,term_right,estimate,std.error,robust.se,statistic,p.value,conf.low,conf.high,term_midpoint,hr,hr.ll,hr.ul,ve,ve.ll,ve.ul
moderna,covidemergency,age65plus-FALSE,age65plus,FALSE,mRNA-1273,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,1,3,Full adjustment,0,28,-1.0804287108372932,0.21238910249956572,0.21235053938504395,-5.08794898268758,3.6195670422553825e-7,-1.4966281201296336,-0.6642293015449529,14,0.33944996856597687,0.2238837981182108,0.5146700302922461,0.6605500314340231,0.4853299697077539,0.7761162018817892
moderna,covidemergency,age65plus-FALSE,age65plus,FALSE,mRNA-1273,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,2,0,Unadjusted,28,70,-16.200256709573708,953.1267450364716,0.28912267575401857,-56.032466728264005,0,-16.766926741165435,-15.63358667798198,49,9.211235918584847e-8,5.22656357969461e-8,1.6233776907921096e-7,0.9999999078876408,0.9999998376622309,0.9999999477343642
moderna,covidemergency,age65plus-FALSE,age65plus,FALSE,mRNA-1273,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,2,3,Full adjustment,28,70,-18.294527103308322,2604.956514005205,0.2974066529558114,-61.51350994164383,0,-18.877433431864315,-17.71162077475233,49,1.1344564535141913e-8,6.333369525800594e-9,2.0320801426114635e-8,0.9999999886554355,0.9999999796791986,0.9999999936666305
moderna,covidemergency,age65plus-TRUE,age65plus,TRUE,mRNA-1273,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,1,0,Unadjusted,0,28,-1.2648873035714985,0.3642863372265413,0.36425181307603716,-3.4725628210049697,5.155143474442894e-4,-1.978807738503947,-0.5509668686390499,14,0.28227110529353644,0.13823395011718498,0.5763922452920591,0.7177288947064635,0.4236077547079409,0.861766049882815
moderna,covidemergency,age65plus-TRUE,age65plus,TRUE,mRNA-1273,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,1,3,Full adjustment,0,28,-1.2744126614953268,0.36551186004233716,0.37021618482179747,-3.4423472385702474,5.766894750939525e-4,-2.000023050239874,-0.5488022727507798,14,0.27959513699504346,0.1353321637618231,0.5776412528869184,0.7204048630049565,0.42235874711308163,0.8646678362381769
moderna,covidemergency,age65plus-TRUE,age65plus,TRUE,mRNA-1273,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,2,0,Unadjusted,28,70,-17.51340954130576,1.0690454523072839,0.22438295451993145,-78.05142587045346,0,-17.953192050909514,-17.073627031702003,49,2.4775525617720066e-8,1.5959811577595394e-8,3.846077171086417e-8,0.9999999752244744,0.9999999615392283,0.9999999840401884
moderna,covidemergency,age65plus-TRUE,age65plus,TRUE,mRNA-1273,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,2,3,Full adjustment,28,70,-17.54859974938043,1.0768397516344692,0.2418088366533202,-72.5722020429706,0,-18.022536360364466,-17.074663138396392,49,2.3918831739456583e-8,1.4890590100695686e-8,3.842094288484287e-8,0.9999999760811683,0.9999999615790571,0.9999999851094099
moderna,covidadmittedproxy1,age65plus-FALSE,age65plus,FALSE,mRNA-1273,COVID-19 hospitalisation (A&E proxy),Aged 18-64,Age,Aged 18-64,1,0,Unadjusted,0,28,-13.405101373773356,0.557773344840636,0.29861981812924604,-44.89019334936262,0,-13.99038546237658,-12.819817285170132,14,1.5074344772908571e-6,8.395620397071308e-7,2.7066001032131462e-6,0.9999984925655228,0.9999972933998967,0.9999991604379603
moderna,covidadmittedproxy1,age65plus-FALSE,age65plus,FALSE,mRNA-1273,COVID-19 hospitalisation (A&E proxy),Aged 18-64,Age,Aged 18-64,1,3,Full adjustment,0,28,-13.516252174048073,0.5599014403190332,0.3058179180164159,-44.197057718908866,0,-14.115644279187272,-12.916860068908875,14,1.3488581016891022e-6,7.407191641863546e-7,2.456286088521652e-6,0.9999986511418983,0.9999975437139115,0.9999992592808358
moderna,covidadmittedproxy1,age65plus-FALSE,age65plus,FALSE,mRNA-1273,COVID-19 hospitalisation (A&E proxy),Aged 18-64,Age,Aged 18-64,2,0,Unadjusted,28,70,NA,0,0,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA
moderna,covidadmittedproxy1,age65plus-FALSE,age65plus,FALSE,mRNA-1273,COVID-19 hospitalisation (A&E proxy),Aged 18-64,Age,Aged 18-64,2,3,Full adjustment,28,70,NA,0,0,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA
moderna,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,mRNA-1273,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,1,0,Unadjusted,0,28,-11.65588813539861,0.5843487113396444,0.3551499897308075,-32.819621209149986,3.0912317732503543e-236,-12.351969324380763,-10.959806946416458,14,8.667864250574959e-6,4.321234967822606e-6,1.7386666364095687e-5,0.9999913321357494,0.9999826133336359,0.9999956787650321
moderna,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,mRNA-1273,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,1,3,Full adjustment,0,28,-11.904438004585552,0.587421513439699,0.3614655641919596,-32.93380942441198,7.214836659903718e-238,-12.612897492053245,-11.19597851711786,14,6.760335732405945e-6,3.3288039520350453e-6,1.3729297331224593e-5,0.9999932396642676,0.9999862707026688,0.999996671196048
moderna,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,mRNA-1273,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,2,0,Unadjusted,28,70,-16.831274714190954,1.4142139289373732,0.392294933411701,-42.90464464532624,0,-17.600158654995425,-16.062390773386483,49,4.900837112257336e-8,2.2716855499210545e-8,1.0572856089925607e-7,0.9999999509916289,0.9999998942714391,0.9999999772831445
moderna,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,mRNA-1273,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,2,3,Full adjustment,28,70,-17.382708747056448,1.4464599369120692,0.4431980456567899,-39.221086187996235,0,-18.251360954562294,-16.5140565395506,49,2.823485167530398e-8,1.184498868534595e-8,6.730330186914249e-8,0.9999999717651483,0.9999999326966982,0.9999999881550113
moderna,covidadmitted,age65plus-FALSE,age65plus,FALSE,mRNA-1273,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,1,0,Unadjusted,0,28,-1.5608541422698465,0.16700121108451832,0.16700367437411065,-9.3462263517228,9.083067758504179e-21,-1.888175329328958,-1.233532955210735,14,0.20995666173144584,0.15134771677919023,0.29126174311388003,0.7900433382685541,0.70873825688612,0.8486522832208098
moderna,covidadmitted,age65plus-FALSE,age65plus,FALSE,mRNA-1273,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,1,3,Full adjustment,0,28,-1.5850937175307946,0.16769296469415512,0.16831521204009697,-9.417412118122662,4.623424668944075e-21,-1.914985471179607,-1.2552019638819822,14,0.2049285868156822,0.14734397330473498,0.28501827901313315,0.7950714131843177,0.7149817209868669,0.852656026695265
moderna,covidadmitted,age65plus-FALSE,age65plus,FALSE,mRNA-1273,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,2,0,Unadjusted,28,70,-4.412674981874251,0.5357583079064407,0.4725625016402793,-9.33775948484638,9.839413023484613e-21,-5.338880465533348,-3.486469498215154,49,0.012122706897812793,0.004801242859446167,0.030608745866946212,0.9878772931021872,0.9693912541330538,0.9951987571405538
moderna,covidadmitted,age65plus-FALSE,age65plus,FALSE,mRNA-1273,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,2,3,Full adjustment,28,70,-4.781884628134544,0.53712462871441,0.47469313715450645,-10.073633372496184,7.225830330983084e-24,-5.712266080665709,-3.8515031756033795,49,0.008380190532809181,0.003305174260761142,0.02124777328684994,0.9916198094671909,0.9787522267131501,0.9966948257392388
moderna,covidadmitted,age65plus-TRUE,age65plus,TRUE,mRNA-1273,COVID-19 hospitalisation,Aged 65 and over,Age,Aged 65 and over,1,0,Unadjusted,0,28,-1.6178368705082282,0.18624461257495997,0.18623797372327114,-8.686933379720687,3.7235434035508734e-18,-1.9828565915595566,-1.2528171494569,14,0.19832724292679757,0.13767539268738782,0.28569880585892277,0.8016727570732024,0.7143011941410773,0.8623246073126122
moderna,covidadmitted,age65plus-TRUE,age65plus,TRUE,mRNA-1273,COVID-19 hospitalisation,Aged 65 and over,Age,Aged 65 and over,1,3,Full adjustment,0,28,-1.6076339426356538,0.18690933246716557,0.1881722741900649,-8.543415599111325,1.3031170065291105e-17,-1.976444822937177,-1.2388230623341308,14,0.20036111958617,0.13856097147955013,0.28972500562864745,0.79963888041383,0.7102749943713526,0.8614390285204498
moderna,covidadmitted,age65plus-TRUE,age65plus,TRUE,mRNA-1273,COVID-19 hospitalisation,Aged 65 and over,Age,Aged 65 and over,2,0,Unadjusted,28,70,-3.0964035011398487,0.7248987453993238,0.7246137741521266,-4.273177810845457,1.9270666124310866e-5,-4.516620401179657,-1.6761866011000401,49,0.045211513499515583,0.010925886455729138,0.18708605120502955,0.9547884865004844,0.8129139487949705,0.9890741135442709
moderna,covidadmitted,age65plus-TRUE,age65plus,TRUE,mRNA-1273,COVID-19 hospitalisation,Aged 65 and over,Age,Aged 65 and over,2,3,Full adjustment,28,70,-3.048475242113774,0.7257510145267648,0.7296768052400997,-4.177843149489554,2.9428647712241792e-5,-4.478615500738616,-1.6183349834889318,49,0.04743119036464514,0.011349115123983268,0.19822847815271868,0.9525688096353548,0.8017715218472813,0.9886508848760167
moderna,noncovidadmitted,age65plus-FALSE,age65plus,FALSE,mRNA-1273,Non-COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,1,0,Unadjusted,0,28,-0.5582842718114462,0.02990382914226218,0.029891726996469123,-18.67688246575355,7.635004709528339e-78,-0.6168709801602293,-0.49969756346266314,14,0.572189944562943,0.5396303126052799,0.6067141244869727,0.42781005543705697,0.3932858755130273,0.46036968739472006
moderna,noncovidadmitted,age65plus-FALSE,age65plus,FALSE,mRNA-1273,Non-COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,1,3,Full adjustment,0,28,-0.5750386894918146,0.030117976484267343,0.030195254250532478,-19.04400886048754,7.366725764318044e-81,-0.6342203003268883,-0.5158570786567409,14,0.5626830984626845,0.5303488399687128,0.596988709005652,0.4373169015373155,0.40301129099434796,0.46965116003128715
moderna,noncovidadmitted,age65plus-FALSE,age65plus,FALSE,mRNA-1273,Non-COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,2,0,Unadjusted,28,70,-0.5302063638198192,0.11568570077123312,0.11568296917106144,-4.583270706302484,4.577587974051907e-6,-0.756940817019757,-0.30347191061988144,49,0.588483515440759,0.46909929476870976,0.7382506258430088,0.41151648455924095,0.2617493741569912,0.5309007052312902
moderna,noncovidadmitted,age65plus-FALSE,age65plus,FALSE,mRNA-1273,Non-COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,2,3,Full adjustment,28,70,-0.5590979222245361,0.1161718691780377,0.11637625096321358,-4.804226958653845,1.5535053519463764e-6,-0.7871911827682295,-0.3310046616808428,49,0.5717245713294195,0.4551213543351473,0.7182018210050963,0.42827542867058055,0.28179817899490367,0.5448786456648527
moderna,noncovidadmitted,age65plus-TRUE,age65plus,TRUE,mRNA-1273,Non-COVID-19 hospitalisation,Aged 65 and over,Age,Aged 65 and over,1,0,Unadjusted,0,28,-0.8140671022334686,0.0398115029760203,0.039772475589701886,-20.468102378928894,4.144467144282147e-93,-0.8920197219652827,-0.7361144825016545,14,0.4430524572752503,0.40982717933397333,0.47897135621079395,0.5569475427247497,0.521028643789206,0.5901728206660266
moderna,noncovidadmitted,age65plus-TRUE,age65plus,TRUE,mRNA-1273,Non-COVID-19 hospitalisation,Aged 65 and over,Age,Aged 65 and over,1,3,Full adjustment,0,28,-0.7989860285215458,0.04007417443073701,0.04013302850982831,-19.908440957200114,3.438498931722249e-88,-0.8776453189913285,-0.7203267380517631,14,0.44978480193549775,0.4157607439161346,0.4865932414556274,0.5502151980645023,0.5134067585443727,0.5842392560838654
moderna,noncovidadmitted,age65plus-TRUE,age65plus,TRUE,mRNA-1273,Non-COVID-19 hospitalisation,Aged 65 and over,Age,Aged 65 and over,2,0,Unadjusted,28,70,-0.6715354556334877,0.10560875319331697,0.10560171481232386,-6.359134004849689,2.0289434827554103e-10,-0.8785110133713124,-0.46455989789566304,49,0.5109234748676741,0.4154009779228759,0.6284116096118687,0.4890765251323259,0.3715883903881313,0.5845990220771241
moderna,noncovidadmitted,age65plus-TRUE,age65plus,TRUE,mRNA-1273,Non-COVID-19 hospitalisation,Aged 65 and over,Age,Aged 65 and over,2,3,Full adjustment,28,70,-0.6797188067731538,0.106311165457228,0.10600039252183245,-6.41241782791658,1.4322963153314565e-10,-0.8874757584630543,-0.47196185508325333,49,0.5067594696633347,0.41169365646955675,0.6237773063973701,0.49324053033666526,0.37622269360262994,0.5883063435304432
moderna,coviddeath,age65plus-FALSE,age65plus,FALSE,mRNA-1273,COVID-19 death,Aged 18-64,Age,Aged 18-64,1,0,Unadjusted,0,28,-18.28717321114595,1.4142135013735553,0.30860926274229,-59.25672174790489,0,-18.8920362514163,-17.682310170875603,14,1.1428298748188966e-8,6.241556469734512e-9,2.0925231216150944e-8,0.9999999885717012,0.9999999790747688,0.9999999937584435
moderna,coviddeath,age65plus-FALSE,age65plus,FALSE,mRNA-1273,COVID-19 death,Aged 18-64,Age,Aged 18-64,1,3,Full adjustment,0,28,-16.727378403234635,1.4211098184216957,0.32512354151354494,-51.449299319771825,0,-17.364608835127296,-16.090147971341974,14,5.4374072604380425e-8,2.875055299937132e-8,1.02834187977222e-7,0.9999999456259274,0.9999998971658121,0.999999971249447
moderna,coviddeath,age65plus-FALSE,age65plus,FALSE,mRNA-1273,COVID-19 death,Aged 18-64,Age,Aged 18-64,2,0,Unadjusted,28,70,-19.196245670928935,8548.927725738089,0.5804580994440237,-33.07085505278597,7.801682065789852e-240,-20.33392264037379,-18.05856870148408,49,4.60443590506106e-9,1.4760110263432334e-9,1.436359866249766e-8,0.9999999953955641,0.9999999856364014,0.999999998523989
moderna,coviddeath,age65plus-FALSE,age65plus,FALSE,mRNA-1273,COVID-19 death,Aged 18-64,Age,Aged 18-64,2,3,Full adjustment,28,70,-17.73327637119326,4505.953881761936,0.5863595777988901,-30.24300624159912,6.447830777848997e-201,-18.882520025669194,-16.584032716717324,49,1.9885473011979975e-8,6.3012360418803716e-9,6.275467769846974e-8,0.999999980114527,0.9999999372453223,0.9999999936987639
moderna,coviddeath,age65plus-TRUE,age65plus,TRUE,mRNA-1273,COVID-19 death,Aged 65 and over,Age,Aged 65 and over,1,0,Unadjusted,0,28,-15.839878986084024,0.6582806044484515,0.2850564279673917,-55.56752078537932,0,-16.39857931846175,-15.2811786537063,14,1.3207723311814945e-7,7.554182818079652e-8,2.3092366081471797e-7,0.9999998679227668,0.9999997690763391,0.9999999244581719
moderna,coviddeath,age65plus-TRUE,age65plus,TRUE,mRNA-1273,COVID-19 death,Aged 65 and over,Age,Aged 65 and over,1,3,Full adjustment,0,28,-16.793125854567645,0.6657370763450968,0.2876758008835196,-58.37517720639704,0,-17.356960063523058,-16.229291645612232,14,5.091410424781744e-8,2.8971302568054052e-8,8.947633629065848e-8,0.9999999490858957,0.9999999105236637,0.9999999710286974
moderna,coviddeath,age65plus-TRUE,age65plus,TRUE,mRNA-1273,COVID-19 death,Aged 65 and over,Age,Aged 65 and over,2,0,Unadjusted,28,70,-19.22820679148831,4672.532068636713,0.3158658281202582,-60.87460269417824,0,-19.847292438550937,-18.609121144425686,49,4.459599864191002e-9,2.4012114921705158e-9,8.282498652675992e-9,0.9999999955404001,0.9999999917175013,0.9999999975987885
moderna,coviddeath,age65plus-TRUE,age65plus,TRUE,mRNA-1273,COVID-19 death,Aged 65 and over,Age,Aged 65 and over,2,3,Full adjustment,28,70,NaN,0,0,NaN,NaN,NaN,NaN,49,NaN,NaN,NaN,NaN,NaN,NaN
moderna,noncoviddeath,age65plus-FALSE,age65plus,FALSE,mRNA-1273,Non-COVID-19 death,Aged 18-64,Age,Aged 18-64,1,0,Unadjusted,0,28,-1.7403223687600404,0.22162580995145,0.22162524235252154,-7.852545812411787,4.076758943213386e-15,-2.1746998618359434,-1.3059448756841372,14,0.1754638274422902,0.11364225693101729,0.2709164317229844,0.8245361725577098,0.7290835682770156,0.8863577430689827
moderna,noncoviddeath,age65plus-FALSE,age65plus,FALSE,mRNA-1273,Non-COVID-19 death,Aged 18-64,Age,Aged 18-64,1,3,Full adjustment,0,28,-1.830882193880417,0.22254738301947996,0.22362954960764142,-8.187121053960464,2.675490296726148e-16,-2.2691880569903073,-1.3925763307705266,14,0.16027211431120983,0.1033960977491057,0.2484344301669517,0.8397278856887902,0.7515655698330483,0.8966039022508943
moderna,noncoviddeath,age65plus-FALSE,age65plus,FALSE,mRNA-1273,Non-COVID-19 death,Aged 18-64,Age,Aged 18-64,2,0,Unadjusted,28,70,-11.176198879371936,0.7453559252434854,0.4143077233446785,-26.975598690623556,2.857819516039927e-160,-11.988227095644291,-10.364170663099582,49,1.4003561338571318e-5,6.216975051432869e-6,3.154262781188624e-5,0.9999859964386615,0.9999684573721881,0.9999937830249486
moderna,noncoviddeath,age65plus-FALSE,age65plus,FALSE,mRNA-1273,Non-COVID-19 death,Aged 18-64,Age,Aged 18-64,2,3,Full adjustment,28,70,-11.721254110268177,0.7531768397368163,0.4562311802002491,-25.691479712376257,1.4554475990981426e-145,-12.615450792084868,-10.827057428451486,49,8.119401525458783e-6,3.320315358373947e-6,1.9854945695250947e-5,0.9999918805984745,0.9999801450543048,0.9999966796846417
moderna,noncoviddeath,age65plus-TRUE,age65plus,TRUE,mRNA-1273,Non-COVID-19 death,Aged 65 and over,Age,Aged 65 and over,1,0,Unadjusted,0,28,-1.9468299877813309,0.14425368984055809,0.14425247420058754,-13.495990266858115,1.6512149610680028e-41,-2.2295596418952757,-1.664100333667386,14,0.14272579774227714,0.10757579157872581,0.1893609430357927,0.8572742022577229,0.8106390569642072,0.8924242084212742
moderna,noncoviddeath,age65plus-TRUE,age65plus,TRUE,mRNA-1273,Non-COVID-19 death,Aged 65 and over,Age,Aged 65 and over,1,3,Full adjustment,0,28,-1.9517445140514602,0.1447700318360537,0.14450260815206273,-13.506638662172824,1.4289840757037081e-41,-2.234964421701607,-1.6685246064013133,14,0.142026088837059,0.10699593651875301,0.18852500914197584,0.857973911162941,0.8114749908580241,0.893004063481247
moderna,noncoviddeath,age65plus-TRUE,age65plus,TRUE,mRNA-1273,Non-COVID-19 death,Aged 65 and over,Age,Aged 65 and over,2,0,Unadjusted,28,70,-1.899929061187167,0.3112388817364496,0.31118895805504876,-6.105387135397886,1.0255180199614483e-9,-2.509848211361608,-1.290009911012726,49,0.14957922981926688,0.08128057577251956,0.2752680548910376,0.8504207701807331,0.7247319451089624,0.9187194242274804
moderna,noncoviddeath,age65plus-TRUE,age65plus,TRUE,mRNA-1273,Non-COVID-19 death,Aged 65 and over,Age,Aged 65 and over,2,3,Full adjustment,28,70,-1.9195382377442405,0.31257331772416763,0.31015535660915833,-6.188957233336269,6.056351023557266e-10,-2.527431566310368,-1.3116449091781133,49,0.14667467532438894,0.07986388217174781,0.2693765917270346,0.8533253246756111,0.7306234082729655,0.9201361178282522
