treatment,outcome,subgroup,subgroup_variable,subgroup_level,treatment_descr,outcome_descr,subgroup_descr,subgroup_variable_descr,subgroup_level_descr,treated,treated_descr,time,interval,surv,surv.ll,surv.ul,n.risk,n.event,n.censor
pfizer,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,1,Boosted,34,1,0.999978882077521,0.9999668146932471,0.9999879326157263,307158,0,14910
pfizer,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,1,Boosted,35,1,0.999978882077521,0.9999668146932471,0.9999879326157263,292248,0,16344
pfizer,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,1,Boosted,36,1,0.999978882077521,0.9999668146932471,0.9999879326157263,275904,0,13062
pfizer,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,1,Boosted,37,1,0.9999758652314524,0.9999577641550418,0.9999849157696578,262842,0,12372
pfizer,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,1,Boosted,38,1,0.9999698315393156,0.9999517304629049,0.9999818989235894,250470,6,11814
pfizer,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,1,Boosted,39,1,0.9999698315393156,0.9999517304629049,0.9999818989235894,238650,0,11010
pfizer,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,1,Boosted,40,1,0.9999698315393156,0.9999517304629049,0.9999818989235894,227640,0,10368
pfizer,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,1,Boosted,41,1,0.9999698315393156,0.9999517304629049,0.9999818989235894,217272,0,9642
pfizer,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,1,Boosted,42,1,0.9999698315393156,0.9999517304629049,0.9999818989235894,207630,0,11880
pfizer,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,1,Boosted,43,1,0.9999668146932471,0.9999426799246995,0.999978882077521,195750,0,9126
pfizer,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,1,Boosted,44,1,0.9999668146932471,0.9999426799246995,0.999978882077521,186624,0,9084
pfizer,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,1,Boosted,45,1,0.9999607810011102,0.9999336293864942,0.9999758652314524,177540,0,8550
pfizer,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,1,Boosted,46,1,0.9999547473089734,0.9999215620022205,0.999972848385384,168990,0,7914
pfizer,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,1,Boosted,47,1,0.9999547473089734,0.9999215620022205,0.999972848385384,161076,0,7218
pfizer,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,1,Boosted,48,1,0.9999547473089734,0.9999215620022205,0.999972848385384,153858,0,6666
pfizer,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,1,Boosted,49,1,0.9999547473089734,0.9999215620022205,0.999972848385384,147192,0,8682
pfizer,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,1,Boosted,50,1,0.9999487136168365,0.9999094946179466,0.9999698315393156,138510,0,6726
pfizer,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,1,Boosted,51,1,0.9999487136168365,0.9999094946179466,0.9999698315393156,131784,0,6462
pfizer,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,1,Boosted,52,1,0.9999487136168365,0.9999094946179466,0.9999698315393156,125322,0,6570
pfizer,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,1,Boosted,53,1,0.9999487136168365,0.9999094946179466,0.9999698315393156,118752,0,5934
pfizer,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,1,Boosted,54,1,0.9999396630786311,0.9998944103876044,0.9999637978471787,112818,0,5574
pfizer,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,1,Boosted,55,1,0.9999396630786311,0.9998944103876044,0.9999637978471787,107244,0,5064
pfizer,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,1,Boosted,56,1,0.9999275956943573,0.9998793261572622,0.9999577641550418,102180,6,7020
pfizer,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,1,Boosted,57,1,0.9999275956943573,0.9998793261572622,0.9999577641550418,95154,0,5514
pfizer,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,1,Boosted,58,1,0.999918545156152,0.9998582082347831,0.9999517304629049,89640,0,5376
pfizer,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,1,Boosted,59,1,0.999918545156152,0.9998582082347831,0.9999517304629049,84264,0,4968
pfizer,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,1,Boosted,60,1,0.999918545156152,0.9998582082347831,0.9999517304629049,79296,0,4722
pfizer,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,1,Boosted,61,1,0.999918545156152,0.9998582082347831,0.9999517304629049,74574,0,4008
pfizer,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,1,Boosted,62,1,0.999918545156152,0.9998582082347831,0.9999517304629049,70566,0,3276
pfizer,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,1,Boosted,63,1,0.999918545156152,0.9998582082347831,0.9999517304629049,67290,0,5520
pfizer,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,1,Boosted,64,1,0.999918545156152,0.9998582082347831,0.9999517304629049,61770,0,3618
pfizer,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,1,Boosted,65,1,0.999918545156152,0.9998582082347831,0.9999517304629049,58152,0,3552
pfizer,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,1,Boosted,66,1,0.9999004440797413,0.9998220060819617,0.9999426799246995,54600,0,3444
pfizer,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,1,Boosted,67,1,0.9999004440797413,0.9998220060819617,0.9999426799246995,51156,0,2994
pfizer,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,1,Boosted,68,1,0.9999004440797413,0.9998220060819617,0.9999426799246995,48162,0,2562
pfizer,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,1,Boosted,69,1,0.9998763093111938,0.9997797702370035,0.9999306125404258,45600,0,2208
pfizer,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,1,Boosted,70,NA,0.9998763093111938,0.9997797702370035,0.9999306125404258,43392,0,43398
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,0,1,1,1,1,NA,NA,NA
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,1,1,0.9999974758629394,0.9999949517258788,1,2377056,12,87630
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,2,1,0.9999899034517575,0.9999848551776362,0.9999924275888181,2289414,18,90456
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,3,1,0.9999823310405755,0.9999747586293937,0.9999873793146968,2198940,18,92616
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,4,1,0.9999747586293937,0.9999671862182117,0.999979806903515,2106306,12,92454
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,5,1,0.9999621379440904,0.9999545655329085,0.9999697103552724,2013840,24,93216
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,6,1,0.9999469931217265,0.9999368965734841,0.9999570896699691,1920600,30,93114
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,7,1,0.9999368965734841,0.9999242758881808,0.9999469931217265,1827456,24,99858
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,8,1,0.9999192276140595,0.9999066069287563,0.9999318482993628,1727574,24,85032
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,9,1,0.9999040827916956,0.9998889379693318,0.9999167034769989,1642518,24,76098
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,10,1,0.9998889379693318,0.9998712690099073,0.999901558654635,1566396,30,70542
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,11,1,0.9998712690099073,0.9998536000504828,0.9998864138322712,1495824,24,66384
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,12,1,0.9998510759134221,0.999830882816937,0.9998687448728466,1429416,30,63252
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,13,1,0.9998334069539977,0.9998132138575125,0.9998510759134221,1366134,24,61062
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,14,1,0.9998132138575125,0.9997904966239668,0.9998334069539977,1305048,24,61506
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,15,1,0.9997955448980881,0.9997728276645422,0.9998182621316338,1243518,24,53250
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,16,1,0.9997829242127848,0.9997576828421784,0.9998056414463306,1190244,12,106272
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,17,1,0.9997501104309965,0.99972486906039,0.9997753518016029,1083960,36,88614
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,18,1,0.99972486906039,0.9996945794156623,0.9997501104309965,995310,30,74640
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,19,1,0.9997046759639049,0.9996743863191772,0.9997324414715719,920640,18,58674
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,20,1,0.9996693380450559,0.9996365242632675,0.9996996276897836,861948,30,54738
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,21,1,0.9996390484003282,0.9996062346185398,0.9996718621821166,807180,24,62634
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,22,1,0.999626427715025,0.9995885656591154,0.9996592414968133,744522,6,45510
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,23,1,0.9996011863444185,0.9995633242885089,0.9996365242632675,699006,18,44802
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,24,1,0.9995809932479335,0.9995406070549632,0.9996163311667824,654186,18,40734
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,25,1,0.999555751877327,0.999512841547296,0.9995936139332366,613434,12,35094
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,26,1,0.9995254622325993,0.9994825519025684,0.9995658484255696,578328,18,30966
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,27,1,0.9995077932731748,0.9994623588060833,0.9995507036032057,547344,12,28104
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,28,1,0.9994800277655077,0.9994320691613555,0.9995254622325993,519228,12,37074
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,29,1,0.9994472139837194,0.9993967312425065,0.9994951725878716,482142,18,27816
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,30,1,0.9994244967501736,0.9993689657348395,0.9994724553543258,454308,6,26070
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,31,1,0.9993664415977789,0.999308386445384,0.9994219726131129,428232,24,24786
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,32,1,0.999343724364233,0.9992831450747777,0.9993967312425065,403422,12,22056
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,33,1,0.9993109105824447,0.9992478071559286,0.9993689657348395,381354,12,18288
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,34,1,0.9992780968006564,0.9992124692370796,0.9993386760901117,363054,12,18108
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,35,1,0.999245283018868,0.9991771313182306,0.999308386445384,344934,12,24756
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,36,1,0.9992276140594435,0.9991569382217454,0.9992932416230202,320166,6,17094
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,37,1,0.9991948002776552,0.9991216003028965,0.9992629519782925,303066,12,16236
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,38,1,0.9991695589070487,0.9990938347952294,0.9992402347447467,286818,6,15810
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,39,1,0.9991266485770178,0.9990458761910772,0.9991998485517765,271002,12,14016
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,40,1,0.9990938347952294,0.9990105382722283,0.9991720830441093,256974,6,12060
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,41,1,0.9990660692875624,0.9989802486275006,0.9991443175364423,244908,6,11310
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,42,1,0.9990282072316528,0.9989373382974697,0.999111503754654,233592,12,17820
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,43,1,0.9989953934498644,0.9989020003786206,0.9990812141099262,215760,6,11586
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,44,1,0.9989550072568941,0.9988590900485897,0.9990458761910772,204168,6,10992
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,45,1,0.9989297658862877,0.998828800403862,0.9990231589575315,193170,6,10848
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,46,1,0.9989146210639238,0.99881113144443745,0.9990080141351676,182316,6,9636
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,47,1,0.9988515176374078,0.9987404556067395,0.9989499589827728,172674,6,8148
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,48,1,0.9988439452262259,0.9987328831955575,0.9989449107086515,164520,6,7578
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,49,1,0.9988313245409226,0.9987177383731938,0.998934814160409,156936,0,12306
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,50,1,0.9988035590332556,0.998687448728466,0.9989095727898025,144630,6,8424
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,51,1,0.9987682211144066,0.9986470625354957,0.9988767590080142,136200,0,7044
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,52,1,0.9987126900990725,0.9985839591089797,0.998828800403862,129156,12,7068
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,53,1,0.998687448728466,0.9985561936013126,0.9988086073073769,122076,0,6270
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,54,1,0.998687448728466,0.9985561936013126,0.9988086073073769,115806,0,5826
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,55,1,0.998652110809617,0.9985158074083423,0.9987757935255885,109980,6,5028
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,56,1,0.99862434530195,0.998482993626554,0.9987505521549821,104946,0,7842
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,57,1,0.9986041522054648,0.9984602763930082,0.9987328831955575,97104,6,5256
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,58,1,0.9985814349719191,0.9984350350224018,0.9987152142361331,91842,0,5016
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,59,1,0.9985460970530701,0.9983946488294315,0.9986849245914053,86826,0,4698
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,60,1,0.998510759134221,0.9983517384994006,0.9986546349466777,82128,6,4230
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,61,1,0.9984981384489179,0.9983365936770368,0.9986445383984351,77892,0,3660
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,62,1,0.9984703729412507,0.9983037798952483,0.9986218211648893,74232,0,3138
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,63,1,0.9983870764182495,0.9982053385498834,0.9985486211901307,71094,6,4716
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,64,1,0.9983567867735219,0.9981700006310343,0.9985233798195242,66372,6,3714
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,65,1,0.9983088281693696,0.9981144696157002,0.998482993626554,62652,0,3396
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,66,1,0.9983088281693696,0.9981144696157002,0.998482993626554,59256,0,3318
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,67,1,0.9982558212910961,0.9980488420521235,0.9984400832965231,55938,6,3186
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,68,1,0.9982179592351865,0.9980034075850319,0.9984072695147347,52746,0,2826
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,69,1,0.9981775730422162,0.9979554489808797,0.9983744557329464,49920,0,2562
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unboosted,70,NA,0.9981548558086705,0.9979302076102733,0.9983567867735219,47358,6,47358
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,1,Boosted,0,1,1,1,1,NA,NA,NA
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,1,Boosted,1,1,1,0.9999974614779276,1,2363586,6,87312
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,1,Boosted,2,1,0.9999974614779276,0.9999949229558551,1,2276268,0,89718
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,1,Boosted,3,1,0.9999949229558551,0.9999923844337827,0.9999974614779276,2186550,12,91944
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,1,Boosted,4,1,0.9999923844337827,0.9999873073896377,0.9999949229558551,2094594,0,91788
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,1,Boosted,5,1,0.9999898459117103,0.9999847688675653,0.9999949229558551,2002806,6,92628
