treatment,outcome,subgroup,subgroup_variable,subgroup_level,treatment_descr,outcome_descr,subgroup_descr,subgroup_variable_descr,subgroup_level_descr,treated_descr,time,leadtime,interval,surv,surv.ll,surv.ul,n.risk,n.event,n.censor
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,Boosted,29,30,1,0.9999464575490736,0.9999299829487887,0.9999588134992874,383646,0,27282
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,Boosted,30,31,1,0.9999464575490736,0.9999299829487887,0.9999588134992874,360042,0,23604
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,Boosted,31,32,1,0.9999464575490736,0.9999299829487887,0.9999588134992874,341046,0,18996
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,Boosted,32,33,1,0.9999423388990024,0.9999258642987174,0.9999588134992874,322692,0,18354
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,Boosted,33,34,1,0.9999423388990024,0.9999217456486462,0.9999546948492162,290184,6,32502
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,Boosted,34,35,1,0.9999341015988599,0.9999093896984325,0.999950576199145,269754,0,20430
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,Boosted,35,36,1,0.9999341015988599,0.9999093896984325,0.999950576199145,252264,0,17490
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,Boosted,36,37,1,0.9999341015988599,0.9999093896984325,0.999950576199145,235152,0,17112
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,Boosted,37,38,1,0.9999341015988599,0.9999093896984325,0.999950576199145,220518,0,14634
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,Boosted,38,39,1,0.9999258642987174,0.9998970337482187,0.9999464575490736,208446,0,12072
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,Boosted,39,40,1,0.9999258642987174,0.9998970337482187,0.9999464575490736,197934,0,10512
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,Boosted,40,41,1,0.9999258642987174,0.9998970337482187,0.9999464575490736,179322,0,18612
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,Boosted,41,42,1,0.9999176269985749,0.9998887964480762,0.9999423388990024,168030,0,11292
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,Boosted,42,43,1,0.9999176269985749,0.9998887964480762,0.9999423388990024,157692,0,10338
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,Boosted,43,44,1,0.9999052710483611,0.9998682031977199,0.9999341015988599,148506,6,9180
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,Boosted,44,45,1,0.9999011523982899,0.9998599658975774,0.9999299829487887,140274,0,8232
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,Boosted,45,46,1,0.9999011523982899,0.9998599658975774,0.9999299829487887,133818,0,6456
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,Boosted,46,47,1,0.9999011523982899,0.9998599658975774,0.9999299829487887,128616,0,5202
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,Boosted,47,48,1,0.9999011523982899,0.9998599658975774,0.9999299829487887,118974,0,9642
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,Boosted,48,49,1,0.9999011523982899,0.9998599658975774,0.9999299829487887,111984,0,6990
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,Boosted,49,50,1,0.9999011523982899,0.9998599658975774,0.9999299829487887,105672,0,6312
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,Boosted,50,51,1,0.9998887964480762,0.9998434912972923,0.9999217456486462,99408,0,6264
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,Boosted,51,52,1,0.9998805591479336,0.9998270166970074,0.9999176269985749,94044,0,5364
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,Boosted,52,53,1,0.9998805591479336,0.9998270166970074,0.9999176269985749,89394,0,4650
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,Boosted,53,54,1,0.9998805591479336,0.9998270166970074,0.9999176269985749,85098,0,4296
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,Boosted,54,55,1,0.9998805591479336,0.9998270166970074,0.9999176269985749,77508,0,7590
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,Boosted,55,56,1,0.9998682031977199,0.999806423446651,0.9999093896984325,71646,0,5862
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,Boosted,56,57,1,0.9998393726472211,0.9997611182958673,0.9998929150981474,66024,6,5616
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,Boosted,57,58,1,0.9998393726472211,0.9997611182958673,0.9998929150981474,60864,0,5160
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,Boosted,58,59,1,0.9998393726472211,0.9997611182958673,0.9998929150981474,56556,0,4308
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,Boosted,59,60,1,0.9998023047965798,0.9997034571948697,0.9998682031977199,53430,0,3126
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,Boosted,60,61,1,0.9998023047965798,0.9997034571948697,0.9998682031977199,50874,0,2556
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,Boosted,61,62,1,0.9998023047965798,0.9997034571948697,0.9998682031977199,45444,0,5430
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,Boosted,62,63,1,0.9998023047965798,0.9997034571948697,0.9998682031977199,41274,0,4170
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,Boosted,63,64,1,0.9998023047965798,0.9997034571948697,0.9998682031977199,37164,0,4110
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,Boosted,64,65,1,0.9998023047965798,0.9997034571948697,0.9998682031977199,33522,0,3642
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,Boosted,65,66,1,0.9998023047965798,0.9997034571948697,0.9998682031977199,30372,0,3150
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,Boosted,66,67,1,0.9998023047965798,0.9997034571948697,0.9998682031977199,27822,0,2550
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,Boosted,67,68,1,0.9998023047965798,0.9997034571948697,0.9998682031977199,25944,0,1878
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,Boosted,68,69,1,0.9998023047965798,0.9997034571948697,0.9998682031977199,22254,0,3690
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,Boosted,69,70,1,0.9998023047965798,0.9997034571948697,0.9998682031977199,19392,0,2862
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,Boosted,70,NA,NA,0.9998023047965798,0.9997034571948697,0.9998682031977199,0,0,19392
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,0,1,1,1,1,1,1939788,NA,NA
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,1,2,1,1,NA,NA,1861560,0,78228
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,2,3,1,1,NA,NA,1781664,0,79896
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,3,4,1,0.9999938137378325,0.9999876274756648,0.9999969068689163,1702068,18,79578
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,4,5,1,0.999984534344581,0.9999783480824135,0.9999907206067487,1623234,12,78822
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,5,6,1,0.9999783480824135,0.999969068689162,0.999984534344581,1544598,12,78624
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,6,7,1,0.9999721618202458,0.9999597892959107,0.9999783480824135,1465296,12,79290
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,7,8,1,0.9999566961648269,0.9999474167715754,0.9999659755580782,1377750,18,87528
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,8,9,1,0.9999474167715754,0.9999319511161564,0.9999566961648269,1302258,18,75474
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,9,10,1,0.999938137378324,0.999922671722905,0.9999474167715754,1230180,12,72066
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,10,11,1,0.9999195785918212,0.9999041129364021,0.9999350442472402,1160418,18,69744
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,11,12,1,0.9999041129364021,0.9998855541498993,0.9999195785918212,1094040,18,66360
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,12,13,1,0.9998948335431508,0.999876274756648,0.9999102991985698,1030806,12,63222
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,13,14,1,0.9998824610188156,0.9998639022323128,0.9999010198053184,970164,12,60630
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,14,15,1,0.9998700884944803,0.9998484365768937,0.9998886472809831,905502,12,64650
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,15,16,1,0.9998515297079775,0.9998298777903909,0.9998731816255642,850596,18,54888
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,16,17,1,0.9998360640525585,0.9998113190038881,0.9998577159701452,799812,12,50772
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,17,18,1,0.9998205983971395,0.9997958533484691,0.99984534344581,751092,12,48708
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,18,19,1,0.9997989464795529,0.9997711082997986,0.9998236915282234,706020,18,45054
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,19,20,1,0.9997803876930501,0.9997494563822121,0.9998082258728043,661428,12,44580
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,20,21,1,0.9997680151687149,0.9997370838578769,0.9997958533484691,620934,6,40488
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,21,22,1,0.9997494563822121,0.9997154319402902,0.9997803876930501,578346,12,42576
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,22,23,1,0.9997370838578769,0.999703059415955,0.9997680151687149,542736,6,35604
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,23,24,1,0.9997247113335417,0.9996875937605361,0.9997556426443797,509772,12,32952
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,24,25,1,0.9996875937605361,0.9996473830564466,0.9997247113335417,479178,18,30576
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,25,26,1,0.9996597555807818,0.9996164517456085,0.9996968731537874,451320,12,27846
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,26,27,1,0.9996535693186142,0.9996071723523572,0.9996906868916199,421782,6,29532
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,27,28,1,0.99962573113886,0.9995793341726029,0.9996690349740333,395388,6,26388
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,28,29,1,0.999610265483441,0.9995607753861001,0.9996535693186142,368124,6,27258
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,29,30,1,0.999594799828022,0.9995422165995973,0.999641196794279,345180,6,22938
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,30,31,1,0.9995855204347706,0.999532937206346,0.9996319174010276,324354,6,20820
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,31,32,1,0.9995638685171839,0.9995081921576755,0.9996133586145248,305694,6,18654
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,32,33,1,0.9995484028617649,0.9994927265022565,0.9995978929591057,288630,6,17058
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,33,34,1,0.9995112852887593,0.9994494226670833,0.9995638685171839,268764,12,19854
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,34,35,1,0.9994927265022565,0.9994277707494966,0.9995484028617649,252084,6,16674
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,35,36,1,0.9994741677157537,0.9994092119629938,0.999532937206346,234786,0,17298
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,36,37,1,0.9994339570116643,0.999359721865653,0.9994958196333403,219840,12,14934
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,37,38,1,0.99940611883191,0.9993287905548149,0.9994741677157537,206376,6,13458
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,38,39,1,0.9993875600454072,0.9993071386372283,0.9994556089292509,194058,6,12312
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,39,40,1,0.9993566287345692,0.9992731141953065,0.9994277707494966,182970,6,11082
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,40,41,1,0.9993009523750608,0.9992112515736304,0.9993813737832397,169158,6,13806
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,41,42,1,0.9992885798507255,0.9991988790492953,0.9993690012589044,157578,6,11574
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,42,43,1,0.9992700210642227,0.9991741340006248,0.9993535356034854,145494,0,12084
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,43,44,1,0.9992359966223009,0.9991370164276192,0.9993226042926474,135372,6,10116
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,44,45,1,0.9992050653114629,0.9991029919856974,0.999297859243977,126150,6,9216
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,45,46,1,0.9991741340006248,0.9990658744126918,0.9992700210642227,118446,0,7704
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,46,47,1,0.999140109558703,0.9990256637086024,0.9992421828844685,111696,6,6744
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,47,48,1,0.9991215507722002,0.9990040117910157,0.9992267172290495,101664,0,10032
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,48,49,1,0.9991122713789489,0.9989916392666806,0.9992174378357981,94446,0,7218
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,49,50,1,0.9991122713789489,0.9989916392666806,0.9992174378357981,87054,0,7392
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,50,51,1,0.9990442224951052,0.9989112178585017,0.9991617614762897,80844,6,6204
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,51,52,1,0.9990071049220995,0.9988648208922446,0.9991308301654517,75360,6,5478
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,52,53,1,0.9989545216936749,0.9988029582705686,0.9990875263302784,70800,6,4554
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,53,54,1,0.9988988453341665,0.9987349093867249,0.9990411293640213,66624,0,4176
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,54,55,1,0.9988833796787474,0.9987163506002221,0.9990287568396862,59586,0,7038
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,55,56,1,0.9988307964503228,0.9986544879785461,0.9989854530045129,54510,6,5070
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,56,57,1,0.9988153307949038,0.9986328360609594,0.9989730804801777,49440,0,5070
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,57,58,1,0.9988153307949038,0.9986328360609594,0.9989730804801777,45132,0,4308
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,58,59,1,0.9988153307949038,0.9986328360609594,0.9989730804801777,41706,0,3426
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,59,60,1,0.9987410956488926,0.9985400421284454,0.9989174041206693,39012,6,2688
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,60,61,1,0.9986916055515517,0.9984750863756856,0.9988771934165799,36648,0,2364
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,61,62,1,0.9986916055515517,0.9984750863756856,0.9988771934165799,31566,0,5082
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,62,63,1,0.9986606742407137,0.9984317825405123,0.9988524483679094,28614,0,2952
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,63,64,1,0.9986606742407137,0.9984317825405123,0.9988524483679094,25566,0,3048
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,64,65,1,0.9986204635366243,0.9983791993120877,0.998827703319239,23064,0,2502
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,65,66,1,0.9985338558662779,0.9982554740687356,0.998765840697563,21018,6,2040
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,66,67,1,0.9984874589000208,0.9981905183159757,0.9987349093867249,19338,0,1680
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,67,68,1,0.9984348756715962,0.9981193763010483,0.9986977918137193,17970,0,1368
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,68,69,1,0.9984348756715962,0.9981193763010483,0.9986977918137193,14820,0,3150
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,69,70,1,0.9984348756715962,0.9981193763010483,0.9986977918137193,12960,0,1860
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Unboosted,70,NA,NA,0.9983575473945011,0.99799874418878,0.9986513948474623,0,0,12960
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Boosted,0,1,1,0.9999999999999999,0.9999999999999999,0.9999999999999999,1970172,NA,NA
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Boosted,1,2,1,0.9999999999999999,NA,NA,1896642,0,73530
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Boosted,2,3,1,0.9999999999999999,NA,NA,1822638,0,74004
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Boosted,3,4,1,0.9999999999999999,0.9999969545713406,0.9999999999999999,1748448,6,74184
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,Boosted,4,5,1,0.9999939091426813,0.999990863714022,0.9999969545713406,1675344,6,73098
