treatment,outcome,subgroup,subgroup_variable,subgroup_level,treatment_descr,outcome_descr,subgroup_descr,subgroup_variable_descr,subgroup_level_descr,model,model_descr,estimate,std.error,robust.se,statistic,p.value,conf.low,conf.high,hr,hr.ll,hr.ul,ve,ve.ll,ve.ul
moderna,covidadmitted,age65plus-FALSE,age65plus,FALSE,mRNA-1273,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,3,Full adjustment,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderna,covidadmitted,age65plus-TRUE,age65plus,TRUE,mRNA-1273,COVID-19 hospitalisation,Aged 65 and over,Age,Aged 65 and over,0,Unadjusted,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderna,covidadmitted,age65plus-TRUE,age65plus,TRUE,mRNA-1273,COVID-19 hospitalisation,Aged 65 and over,Age,Aged 65 and over,1,region- and trial-stratified,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderna,covidadmitted,age65plus-TRUE,age65plus,TRUE,mRNA-1273,COVID-19 hospitalisation,Aged 65 and over,Age,Aged 65 and over,2,Demographic adjustment,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderna,covidadmitted,age65plus-TRUE,age65plus,TRUE,mRNA-1273,COVID-19 hospitalisation,Aged 65 and over,Age,Aged 65 and over,3,Full adjustment,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderna,coviddeath,age65plus-FALSE,age65plus,FALSE,mRNA-1273,COVID-19 death,Aged 18-64,Age,Aged 18-64,0,Unadjusted,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderna,coviddeath,age65plus-FALSE,age65plus,FALSE,mRNA-1273,COVID-19 death,Aged 18-64,Age,Aged 18-64,1,region- and trial-stratified,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderna,coviddeath,age65plus-FALSE,age65plus,FALSE,mRNA-1273,COVID-19 death,Aged 18-64,Age,Aged 18-64,2,Demographic adjustment,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderna,coviddeath,age65plus-FALSE,age65plus,FALSE,mRNA-1273,COVID-19 death,Aged 18-64,Age,Aged 18-64,3,Full adjustment,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderna,coviddeath,age65plus-TRUE,age65plus,TRUE,mRNA-1273,COVID-19 death,Aged 65 and over,Age,Aged 65 and over,0,Unadjusted,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderna,coviddeath,age65plus-TRUE,age65plus,TRUE,mRNA-1273,COVID-19 death,Aged 65 and over,Age,Aged 65 and over,1,region- and trial-stratified,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderna,coviddeath,age65plus-TRUE,age65plus,TRUE,mRNA-1273,COVID-19 death,Aged 65 and over,Age,Aged 65 and over,2,Demographic adjustment,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderna,coviddeath,age65plus-TRUE,age65plus,TRUE,mRNA-1273,COVID-19 death,Aged 65 and over,Age,Aged 65 and over,3,Full adjustment,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderna,noncoviddeath,age65plus-FALSE,age65plus,FALSE,mRNA-1273,Non-COVID-19 death,Aged 18-64,Age,Aged 18-64,0,Unadjusted,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderna,noncoviddeath,age65plus-FALSE,age65plus,FALSE,mRNA-1273,Non-COVID-19 death,Aged 18-64,Age,Aged 18-64,1,region- and trial-stratified,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderna,noncoviddeath,age65plus-FALSE,age65plus,FALSE,mRNA-1273,Non-COVID-19 death,Aged 18-64,Age,Aged 18-64,2,Demographic adjustment,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderna,noncoviddeath,age65plus-FALSE,age65plus,FALSE,mRNA-1273,Non-COVID-19 death,Aged 18-64,Age,Aged 18-64,3,Full adjustment,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderna,noncoviddeath,age65plus-TRUE,age65plus,TRUE,mRNA-1273,Non-COVID-19 death,Aged 65 and over,Age,Aged 65 and over,0,Unadjusted,-1.9644220991824661,0.1378044396982625,0.13642158951068087,-14.399642360336708,5.201196184974976e-47,-2.231803501337108,-1.6970406970278245,0.14023690622566737,0.10733467723759041,0.18322494066120062,0.8597630937743326,0.8167750593387993,0.8926653227624096
moderna,noncoviddeath,age65plus-TRUE,age65plus,TRUE,mRNA-1273,Non-COVID-19 death,Aged 65 and over,Age,Aged 65 and over,1,region- and trial-stratified,-1.9426085875936654,0.13803283265628827,0.13671815054951922,-14.208856540156706,8.073298210041536e-46,-2.210571238703648,-1.6746459364836828,0.1433295739455215,0.10963800115426635,0.187374510216573,0.8566704260544785,0.812625489783427,0.8903619988457336
moderna,noncoviddeath,age65plus-TRUE,age65plus,TRUE,mRNA-1273,Non-COVID-19 death,Aged 65 and over,Age,Aged 65 and over,2,Demographic adjustment,-1.8719395909872547,0.1385363983169755,0.13699554812427214,-13.664236660370676,1.660357379412851e-42,-2.1404459313531516,-1.6034332506213576,0.15382501467003382,0.11760238873480047,0.2012045451865393,0.8461749853299662,0.7987954548134607,0.8823976112651996
moderna,noncoviddeath,age65plus-TRUE,age65plus,TRUE,mRNA-1273,Non-COVID-19 death,Aged 65 and over,Age,Aged 65 and over,3,Full adjustment,-1.8826174900459944,0.1388297505689087,0.1377079894883548,-13.671083987506744,1.5112697094083932e-42,-2.15252018982659,-1.6127147902653987,0.15219122493497456,0.11619096518978152,0.19934569705463673,0.8478087750650254,0.8006543029453632,0.8838090348102184
