treatment,outcome,subgroup,subgroup_variable,subgroup_level,treatment_descr,outcome_descr,subgroup_descr,subgroup_variable_descr,subgroup_level_descr,fup_period,n_0,n_1,yearsatrisk_0,yearsatrisk_1,events_0,events_1,rate_0,rate_1,rr,rrE,rrCI,rrECI,q_0,q_1
pfizer,coviddeath,cev-TRUE,cev,TRUE,BNT162b2,COVID-19 death,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,28-41,151830,153468,4468.558521560575,4543.901437371664,78,12,0.01633636432146487,0.0024208271573695813,0.14818640853820694,0.15,(0.07-0.28),0.15 (0.07-0.28),"78 /  4,469","12 /  4,544"
pfizer,coviddeath,cev-TRUE,cev,TRUE,BNT162b2,COVID-19 death,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,42-69,82074,84384,3384.4845995893224,3556.6899383983573,90,6,0.02570553874305018,0.001686961782983509,0.0656263928115337,0.07,(0.02-0.15),0.07 (0.02-0.15),"90 /  3,384","6 /  3,557"
pfizer,coviddeath,cev-TRUE,cev,TRUE,BNT162b2,COVID-19 death,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,All,492012,492012,31074.69404517454,31382.67214236824,282,48,0.0090749083350602,0.0014657770310737054,0.16151976162787124,0.16,(0.12-0.22),0.16 (0.12-0.22),"282 / 31,075","48 / 31,383"
pfizer,noncoviddeath,cev-FALSE,cev,FALSE,BNT162b2,Non-COVID-19 death,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,0-6,3860412,3860412,65070.603696098566,65067.03901437372,474,108,0.0072229236137881375,0.0016290890381009029,0.22554427060408994,0.23,(0.18-0.28),0.23 (0.18-0.28),"474 / 65,071","108 / 65,067"
pfizer,noncoviddeath,cev-FALSE,cev,FALSE,BNT162b2,Non-COVID-19 death,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,7-13,2753226,2753298,45190.82546201232,45200.95277207392,486,144,0.01073226689359091,0.0031857735549540487,0.2968406941926246,0.3,(0.24-0.36),0.30 (0.24-0.36),"486 / 45,191","144 / 45,201"
pfizer,noncoviddeath,cev-FALSE,cev,FALSE,BNT162b2,Non-COVID-19 death,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,14-27,1885632,1886784,47683.71800136893,47760.843258042434,828,186,0.01736441776575034,0.003810652986520565,0.21945181450521853,0.22,(0.19-0.26),0.22 (0.19-0.26),"828 / 47,684","186 / 47,761"
pfizer,noncoviddeath,cev-FALSE,cev,FALSE,BNT162b2,Non-COVID-19 death,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,28-41,725610,728424,19573.418206707734,19697.32785763176,642,114,0.03264631620556788,0.005635282145998949,0.1726161723887807,0.17,(0.14-0.21),0.17 (0.14-0.21),"642 / 19,573","114 / 19,697"
pfizer,noncoviddeath,cev-FALSE,cev,FALSE,BNT162b2,Non-COVID-19 death,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,42-69,323772,327312,12871.071868583162,13117.494866529774,684,90,0.052753959183256725,0.0068610661498821265,0.1300578431667688,0.13,(0.10-0.16),0.13 (0.10-0.16),"684 / 12,871","90 / 13,117"
pfizer,noncoviddeath,cev-FALSE,cev,FALSE,BNT162b2,Non-COVID-19 death,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,All,3860412,3860412,190389.6372347707,190843.6577686516,3102,636,0.016287651182275938,0.003316851119922194,0.20364207722790373,0.2,(0.19-0.22),0.20 (0.19-0.22),"3,102 /190,390","636 /190,844"
pfizer,noncoviddeath,cev-TRUE,cev,TRUE,BNT162b2,Non-COVID-19 death,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,0-6,492012,492012,8511.813826146476,8514.480492813142,414,60,0.04863828185812528,0.0065770307474740455,0.13522333635589387,0.14,(0.10-0.18),0.14 (0.10-0.18),"414 /  8,512","60 /  8,514"
pfizer,noncoviddeath,cev-TRUE,cev,TRUE,BNT162b2,Non-COVID-19 death,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,7-13,378912,379278,6453.806981519507,6464.780287474333,402,102,0.06228881668620212,0.015004376898614766,0.2408839611483333,0.24,(0.19-0.30),0.24 (0.19-0.30),"402 /  6,454","102 /  6,465"
pfizer,noncoviddeath,cev-TRUE,cev,TRUE,BNT162b2,Non-COVID-19 death,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,14-27,283050,283878,8256.03011635866,8302.819986310746,696,180,0.08369640011739288,0.02167938125802734,0.2590240587124388,0.26,(0.22-0.31),0.26 (0.22-0.31),"696 /  8,256","180 /  8,303"
pfizer,noncoviddeath,cev-TRUE,cev,TRUE,BNT162b2,Non-COVID-19 death,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,28-41,151830,153468,4468.558521560575,4543.901437371664,582,114,0.13001955713385055,0.02464842196594483,0.18957472636651232,0.19,(0.15-0.23),0.19 (0.15-0.23),"582 /  4,469","114 /  4,544"
pfizer,noncoviddeath,cev-TRUE,cev,TRUE,BNT162b2,Non-COVID-19 death,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,42-69,82074,84384,3384.4845995893224,3556.6899383983573,594,132,0.17550678176289433,0.035988518036981526,0.20505485700034767,0.21,(0.17-0.25),0.21 (0.17-0.25),"594 /  3,384","132 /  3,557"
pfizer,noncoviddeath,cev-TRUE,cev,TRUE,BNT162b2,Non-COVID-19 death,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,All,492012,492012,31074.69404517454,31382.67214236824,2682,576,0.08630817076110446,0.01825848345228768,0.2115498832992997,0.21,(0.19-0.23),0.21 (0.19-0.23),"2,682 / 31,075","576 / 31,383"
moderna,postest,cev-FALSE,cev,FALSE,mRNA-1273,Positive SARS-CoV-2 test,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,0-6,1197936,1197936,19610.351813826146,19643.961670088982,8730,6672,0.4451730434456037,0.3396463560687541,0.7629535549590301,0.76,(0.74-0.79),0.76 (0.74-0.79),"8,730 / 19,610","6,672 / 19,644"
moderna,postest,cev-FALSE,cev,FALSE,mRNA-1273,Positive SARS-CoV-2 test,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,7-13,788148,791580,12638.866529774128,12750.302532511978,8196,4224,0.6480802673803047,0.33128625687345287,0.5111809038911046,0.51,(0.49-0.53),0.51 (0.49-0.53),"8,196 / 12,639","4,224 / 12,750"
moderna,postest,cev-FALSE,cev,FALSE,mRNA-1273,Positive SARS-CoV-2 test,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,14-27,520128,530028,11115.345653661876,11459.687885010268,10086,3756,0.906944355498192,0.32732130557468836,0.3609056096885769,0.36,(0.35-0.37),0.36 (0.35-0.37),"10,086 / 11,115","3,756 / 11,460"
moderna,postest,cev-FALSE,cev,FALSE,mRNA-1273,Positive SARS-CoV-2 test,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,28-41,120606,127158,2353.3826146475017,2497.913757700205,2280,1194,0.9688182388232297,0.4759972182124878,0.49131735875519383,0.49,(0.46-0.53),0.49 (0.46-0.53),"2,280 /  2,353","1,194 /  2,498"
moderna,postest,cev-FALSE,cev,FALSE,mRNA-1273,Positive SARS-CoV-2 test,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,42-69,19878,21162,292.0109514031485,310.62559890485966,228,168,0.7739435761365874,0.5311860985756593,0.6863369823770129,0.69,(0.56-0.84),0.69 (0.56-0.84),228 /    292,168 /    311
moderna,postest,cev-FALSE,cev,FALSE,mRNA-1273,Positive SARS-CoV-2 test,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,All,1197936,1197936,46009.9575633128,46662.49144421629,29508,16002,0.6413394309132976,0.34290925119437204,0.5346767010817549,0.53,(0.52-0.55),0.53 (0.52-0.55),"29,508 / 46,010","16,002 / 46,662"
moderna,postest,cev-TRUE,cev,TRUE,mRNA-1273,Positive SARS-CoV-2 test,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,0-6,59436,59436,1022.7378507871321,1024.167008898015,276,192,0.26888610780206396,0.18649302149022798,0.6935762617662334,0.69,(0.57-0.84),0.69 (0.57-0.84),"276 /  1,023","192 /  1,024"
moderna,postest,cev-TRUE,cev,TRUE,mRNA-1273,Positive SARS-CoV-2 test,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,7-13,45852,46002,790.2094455852156,794.8856947296372,294,162,0.36699131049392986,0.20128680269484592,0.5484783888314305,0.55,(0.45-0.67),0.55 (0.45-0.67),294 /    790,162 /    795
moderna,postest,cev-TRUE,cev,TRUE,mRNA-1273,Positive SARS-CoV-2 test,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,14-27,35736,36138,978.3600273785079,998.8090349075975,474,192,0.4814178695158194,0.19222893795485385,0.39929747133853993,0.4,(0.34-0.47),0.40 (0.34-0.47),474 /    978,192 /    999
moderna,postest,cev-TRUE,cev,TRUE,mRNA-1273,Positive SARS-CoV-2 test,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,28-41,15684,16248,373.41820670773444,391.12662559890487,276,120,0.7284058332294653,0.2965791444711219,0.40716195689456036,0.41,(0.32-0.51),0.41 (0.32-0.51),276 /    373,120 /    391
moderna,postest,cev-TRUE,cev,TRUE,mRNA-1273,Positive SARS-CoV-2 test,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,42-69,4638,4956,85.18001368925394,92.26009582477755,72,48,0.8100491771663666,0.4769125764140305,0.588745214311949,0.59,(0.39-0.87),0.59 (0.39-0.87),72 /     85,48 /     92
moderna,postest,cev-TRUE,cev,TRUE,mRNA-1273,Positive SARS-CoV-2 test,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,All,59436,59436,3249.905544147844,3301.248459958932,1380,708,0.4237046219634246,0.2129497396293357,0.5025900794816397,0.5,(0.46-0.55),0.50 (0.46-0.55),"1,380 /  3,250","708 /  3,301"
moderna,covidemergency,cev-FALSE,cev,FALSE,mRNA-1273,COVID-19 A&E attendance,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,0-6,1197936,1197936,19683.230663928814,19683.184120465434,24,18,0.0012193120331603913,9.144861872873832e-4,0.7500017734730987,0.75,(0.38-1.44),0.75 (0.38-1.44),"24 / 19,683","18 / 19,683"
moderna,covidemergency,cev-FALSE,cev,FALSE,mRNA-1273,COVID-19 A&E attendance,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,7-13,796812,796914,12870.54893908282,12874.390143737166,36,12,0.00279708349429309,7.76735821142143e-4,0.27769489996523977,0.28,(0.12-0.57),0.28 (0.12-0.57),"36 / 12,871","12 / 12,874"
moderna,covidemergency,cev-FALSE,cev,FALSE,mRNA-1273,COVID-19 A&E attendance,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,14-27,536880,537222,11593.311430527036,11610.965092402465,60,6,0.004744114770795878,4.306274250425322e-4,0.09077086998261841,0.09,(0.03-0.22),0.09 (0.03-0.22),"60 / 11,593","6 / 11,611"
moderna,covidemergency,cev-FALSE,cev,FALSE,mRNA-1273,COVID-19 A&E attendance,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,28-41,128412,128874,2520.183436002738,2533.7522245037644,18,0,0.005951947697819765,0,0,0,(NA-0.28),0.00 (NA-0.28),"18 /  2,520","0 /  2,534"
moderna,covidemergency,cev-FALSE,cev,FALSE,mRNA-1273,COVID-19 A&E attendance,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,42-69,21306,21522,310.4640657084189,315.1321013004791,12,6,0.02898886213921003,0.003173272401869646,0.10946522794275224,0.11,(0.00-0.79),0.11 (0.00-0.79),12 /    310,6 /    315
moderna,covidemergency,cev-FALSE,cev,FALSE,mRNA-1273,COVID-19 A&E attendance,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,All,1197936,1197936,46977.73853524983,47017.42368240931,144,36,0.0029588482616229195,7.231361767003934e-4,0.24439785780152018,0.24,(0.16-0.36),0.24 (0.16-0.36),"144 / 46,978","36 / 47,017"
moderna,covidemergency,cev-TRUE,cev,TRUE,mRNA-1273,COVID-19 A&E attendance,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,0-6,59436,59436,1024.9199178644765,1025.368925393566,12,6,0.007805487883061931,0.0019505174678785418,0.2498905253714127,0.25,(0.03-1.25),0.25 (0.03-1.25),"12 /  1,025","6 /  1,025"
moderna,covidemergency,cev-TRUE,cev,TRUE,mRNA-1273,COVID-19 A&E attendance,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,7-13,46116,46176,797.4948665297741,799.1813826146475,12,6,0.010031412534116073,0.005005121599446387,0.49894484773947323,0.5,(0.11-1.86),0.50 (0.11-1.86),12 /    797,6 /    799
moderna,covidemergency,cev-TRUE,cev,TRUE,mRNA-1273,COVID-19 A&E attendance,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,14-27,36276,36402,1000.9144421629021,1007.0143737166325,12,6,0.008991777539498447,0.002979103455025937,0.33131418587031775,0.33,(0.06-1.33),0.33 (0.06-1.33),"12 /  1,001","6 /  1,007"
moderna,covidemergency,cev-TRUE,cev,TRUE,mRNA-1273,COVID-19 A&E attendance,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,28-41,16236,16410,389.5167693360712,395.4715947980835,18,0,0.035941969902509995,0,0,0,(NA-0.30),0.00 (NA-0.30),18 /    390,0 /    395
moderna,covidemergency,cev-TRUE,cev,TRUE,mRNA-1273,COVID-19 A&E attendance,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,42-69,4902,5022,90.62559890485969,93.65639972621491,0,0,0,0,NaN,NA,(NA-NA),NA (NA-NA),0 /     91,0 /     94
moderna,covidemergency,cev-TRUE,cev,TRUE,mRNA-1273,COVID-19 A&E attendance,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,All,59436,59436,3303.4715947980835,3320.6926762491444,42,12,0.01180576217498361,0.002710277908091712,0.22957246367666007,0.23,(0.10-0.48),0.23 (0.10-0.48),"42 /  3,303","12 /  3,321"
moderna,covidadmittedproxy1,cev-FALSE,cev,FALSE,mRNA-1273,COVID-19 hospitalisation (A&E proxy),Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,0-6,1197936,1197936,19683.3401779603,19683.268993839836,12,6,5.588482391985913e-4,2.0321827645864403e-4,0.3636376787194792,0.36,(0.08-1.23),0.36 (0.08-1.23),"12 / 19,683","6 / 19,683"
moderna,covidadmittedproxy1,cev-FALSE,cev,FALSE,mRNA-1273,COVID-19 hospitalisation (A&E proxy),Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,7-13,796824,796926,12871.003422313484,12874.620123203285,12,6,5.438581414611879e-4,2.3301658389075493e-4,0.4284510355305291,0.43,(0.07-1.88),0.43 (0.07-1.88),"12 / 12,871","6 / 12,875"
moderna,covidadmittedproxy1,cev-FALSE,cev,FALSE,mRNA-1273,COVID-19 hospitalisation (A&E proxy),Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,14-27,536916,537234,11594.781656399726,11611.340177960301,12,0,8.624569479909535e-4,0,0,0,(NA-0.45),0.00 (NA-0.45),"12 / 11,595","0 / 11,611"
moderna,covidadmittedproxy1,cev-FALSE,cev,FALSE,mRNA-1273,COVID-19 hospitalisation (A&E proxy),Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,28-41,128448,128880,2521.1882272416156,2533.864476386037,6,0,0.0015865534975848766,0,0,0,(NA-1.51),0.00 (NA-1.51),"6 /  2,521","0 /  2,534"
moderna,covidadmittedproxy1,cev-FALSE,cev,FALSE,mRNA-1273,COVID-19 hospitalisation (A&E proxy),Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,42-69,21318,21522,310.77618069815196,315.1321013004791,6,6,0.0032177498216031924,0.003173272401869646,0.9861774773678998,0.99,(0.01-77.41),0.99 (0.01-77.41),6 /    311,6 /    315
moderna,covidadmittedproxy1,cev-FALSE,cev,FALSE,mRNA-1273,COVID-19 hospitalisation (A&E proxy),Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,All,1197936,1197936,46981.089664613275,47018.22587268994,36,12,7.024102726347788e-4,1.7014678566693262e-4,0.2422327695019363,0.24,(0.10-0.53),0.24 (0.10-0.53),"36 / 46,981","12 / 47,018"
moderna,covidadmittedproxy1,cev-TRUE,cev,TRUE,mRNA-1273,COVID-19 hospitalisation (A&E proxy),Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,0-6,59436,59436,1024.9445585215606,1025.3716632443532,6,6,0.0039026501157973185,9.752561298953052e-4,0.24989586587524734,0.25,(0.01-2.53),0.25 (0.01-2.53),"6 /  1,025","6 /  1,025"
moderna,covidadmittedproxy1,cev-TRUE,cev,TRUE,mRNA-1273,COVID-19 hospitalisation (A&E proxy),Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,7-13,46116,46176,797.574264202601,799.2361396303902,6,6,0.0050152069588142,0.001251194672531267,0.24948016757958488,0.25,(0.01-2.52),0.25 (0.01-2.52),6 /    798,6 /    799
moderna,covidadmittedproxy1,cev-TRUE,cev,TRUE,mRNA-1273,COVID-19 hospitalisation (A&E proxy),Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,14-27,36282,36408,1001.1827515400411,1007.1211498973306,6,0,0.0029964559371256994,0,0,0,(NA-2.41),0.00 (NA-2.41),"6 /  1,001","0 /  1,007"
moderna,covidadmittedproxy1,cev-TRUE,cev,TRUE,mRNA-1273,COVID-19 hospitalisation (A&E proxy),Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,28-41,16248,16410,389.91375770020534,395.54277891854895,6,0,0.007694009100101112,0,0,0,(NA-2.39),0.00 (NA-2.39),6 /    390,0 /    396
moderna,covidadmittedproxy1,cev-TRUE,cev,TRUE,mRNA-1273,COVID-19 hospitalisation (A&E proxy),Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,42-69,4908,5022,90.79808350444901,93.66461327857631,0,0,0,0,NaN,NA,(NA-NA),NA (NA-NA),0 /     91,0 /     94
moderna,covidadmittedproxy1,cev-TRUE,cev,TRUE,mRNA-1273,COVID-19 hospitalisation (A&E proxy),Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,All,59436,59436,3304.413415468857,3320.936344969199,18,6,0.004236758008081615,6.02239787892878e-4,0.1421463738887389,0.14,(0.02-0.62),0.14 (0.02-0.62),"18 /  3,304","6 /  3,321"
moderna,covidadmitted,cev-FALSE,cev,FALSE,mRNA-1273,COVID-19 hospitalisation,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,0-6,1197936,1197936,19682.650239561943,19683.181382614646,102,24,0.005080616623415933,0.0010669007002368249,0.20999433323105146,0.21,(0.12-0.34),0.21 (0.12-0.34),"102 / 19,683","24 / 19,683"
moderna,covidadmitted,cev-FALSE,cev,FALSE,mRNA-1273,COVID-19 hospitalisation,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,7-13,796734,796914,12868.774811772759,12874.2340862423,84,24,0.006138890543622562,0.001475815949338985,0.24040434323627885,0.24,(0.14-0.40),0.24 (0.14-0.40),"84 / 12,869","24 / 12,874"
moderna,covidadmitted,cev-FALSE,cev,FALSE,mRNA-1273,COVID-19 hospitalisation,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,14-27,536766,537210,11588.654346338124,11610.757015742642,132,12,0.011045285861032386,0.0010335243415851006,0.09357153400903456,0.09,(0.05-0.17),0.09 (0.05-0.17),"132 / 11,589","12 / 11,611"
moderna,covidadmitted,cev-FALSE,cev,FALSE,mRNA-1273,COVID-19 hospitalisation,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,28-41,128304,128868,2517.5058179329226,2533.681040383299,42,6,0.01509430473976068,0.0015787306832413578,0.1045911494739299,0.1,(0.03-0.29),0.10 (0.03-0.29),"42 /  2,518","6 /  2,534"
moderna,covidadmitted,cev-FALSE,cev,FALSE,mRNA-1273,COVID-19 hospitalisation,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,42-69,21270,21522,309.93839835728954,315.1375770020534,12,6,0.03226447595070889,0.003173217264386989,0.09835018765638033,0.1,(0.00-0.69),0.10 (0.00-0.69),12 /    310,6 /    315
moderna,covidadmitted,cev-FALSE,cev,FALSE,mRNA-1273,COVID-19 hospitalisation,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,All,1197936,1197936,46967.523613963036,47016.99110198494,360,60,0.007558414254875929,0.0012123276854607908,0.1603944484358897,0.16,(0.12-0.21),0.16 (0.12-0.21),"360 / 46,968","60 / 47,017"
moderna,covidadmitted,cev-TRUE,cev,TRUE,mRNA-1273,COVID-19 hospitalisation,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,0-6,59436,59436,1024.7857631759068,1025.2895277207392,30,12,0.024395342810503793,0.010728676829903307,0.4397838109200051,0.44,(0.20-0.93),0.44 (0.20-0.93),"30 /  1,025","12 /  1,025"
moderna,covidadmitted,cev-TRUE,cev,TRUE,mRNA-1273,COVID-19 hospitalisation,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,7-13,46098,46164,796.9034907597536,799.0308008213552,48,12,0.05395885511682797,0.012515162106042229,0.23193898534254048,0.23,(0.10-0.47),0.23 (0.10-0.47),48 /    797,12 /    799
moderna,covidadmitted,cev-TRUE,cev,TRUE,mRNA-1273,COVID-19 hospitalisation,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,14-27,36228,36396,999.0554414784394,1006.8309377138946,36,6,0.0320302544497883,0.005959292444492787,0.18605198575099594,0.19,(0.06-0.45),0.19 (0.06-0.45),36 /    999,"6 /  1,007"
moderna,covidadmitted,cev-TRUE,cev,TRUE,mRNA-1273,COVID-19 hospitalisation,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,28-41,16194,16404,388.38056125941137,395.3264887063655,24,6,0.0540706773065644,0.0025295547568095406,0.04678237600886206,0.05,(0.00-0.29),0.05 (0.00-0.29),24 /    388,6 /    395
moderna,covidadmitted,cev-TRUE,cev,TRUE,mRNA-1273,COVID-19 hospitalisation,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,42-69,4884,5016,90.1327857631759,93.65366187542779,6,0,0.05547370979010358,0,0,0,(NA-1.05),0.00 (NA-1.05),6 /     90,0 /     94
moderna,covidadmitted,cev-TRUE,cev,TRUE,mRNA-1273,COVID-19 hospitalisation,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,All,59436,59436,3299.258042436687,3320.131416837782,126,30,0.03819040474534752,0.008433401117196817,0.22082513064290585,0.22,(0.14-0.33),0.22 (0.14-0.33),"126 /  3,299","30 /  3,320"
moderna,noncovidadmitted,cev-FALSE,cev,FALSE,mRNA-1273,Non-COVID-19 hospitalisation,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,0-6,1197936,1197936,19669.045859000686,19676.999315537305,1716,936,0.08709115898553461,0.04746658700457936,0.5450218777369046,0.55,(0.50-0.59),0.55 (0.50-0.59),"1,716 / 19,669","936 / 19,677"
moderna,noncovidadmitted,cev-FALSE,cev,FALSE,mRNA-1273,Non-COVID-19 hospitalisation,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,7-13,795270,796206,12833.681040383299,12858.48323066393,1170,588,0.0911663611023526,0.045417487391306105,0.498182518662951,0.5,(0.45-0.55),0.50 (0.45-0.55),"1,170 / 12,834","588 / 12,858"
moderna,noncovidadmitted,cev-FALSE,cev,FALSE,mRNA-1273,Non-COVID-19 hospitalisation,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,14-27,534558,536286,11514.631074606434,11580.112251882272,1164,624,0.10108877935021336,0.05379913306960694,0.5321968809537652,0.53,(0.48-0.59),0.53 (0.48-0.59),"1,164 / 11,515","624 / 11,580"
moderna,noncovidadmitted,cev-FALSE,cev,FALSE,mRNA-1273,Non-COVID-19 hospitalisation,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,28-41,126846,128340,2481.3524982888434,2520.33401779603,288,156,0.11525972234788384,0.06189655771754339,0.5370181053423283,0.54,(0.44-0.65),0.54 (0.44-0.65),"288 /  2,481","156 /  2,520"
moderna,noncovidadmitted,cev-FALSE,cev,FALSE,mRNA-1273,Non-COVID-19 hospitalisation,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,42-69,20784,21348,300.8240930869268,311.98357289527723,48,30,0.14294067858313006,0.08333772114574557,0.5830231252000027,0.58,(0.34-0.97),0.58 (0.34-0.97),48 /    301,30 /    312
moderna,noncovidadmitted,cev-FALSE,cev,FALSE,mRNA-1273,Non-COVID-19 hospitalisation,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,All,1197936,1197936,46799.534565366186,46947.912388774814,4380,2328,0.09350520343077176,0.04948036838706009,0.5291723516081515,0.53,(0.50-0.56),0.53 (0.50-0.56),"4,380 / 46,800","2,328 / 46,948"
moderna,noncovidadmitted,cev-TRUE,cev,TRUE,mRNA-1273,Non-COVID-19 hospitalisation,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,0-6,59436,59436,1021.4154688569473,1023.9616700889801,432,192,0.41902635416219924,0.18555382056780445,0.4428213612931352,0.44,(0.37-0.53),0.44 (0.37-0.53),"432 /  1,021","192 /  1,024"
moderna,noncovidadmitted,cev-TRUE,cev,TRUE,mRNA-1273,Non-COVID-19 hospitalisation,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,7-13,45720,46014,788.0930869267625,795.233401779603,288,174,0.36543906396017384,0.21251622432081635,0.5815366918299044,0.58,(0.48-0.71),0.58 (0.48-0.71),288 /    788,174 /    795
